gene,GO,GO_ont,GO_q,DEG_adjp,GO_fc,DEG_log2FC,ID,GO_p,GO_r,GO_ct,GO_cp,DEG_p,DEG_pct1,DEG_pct2,DEG_reg,DEG_sig,DEG_FDR,DEG_edit
Cfl1,growth cone,CC,2.7332362378051196e-11,9.01024227174925e-14,3.94784314909289,-0.77560459024202,GO:0030426,6.47345424743317e-13,0.0471337579617834,ExN_CA1,24hrvs1hr_PTZ,3.59733392092835e-18,0.251,0.437,Down,Sig,13.045263531343995,Cfl1
Rasgrf1,growth cone,CC,2.7332362378051196e-11,1.13596241287899e-13,3.94784314909289,-0.745860121825058,GO:0030426,6.47345424743317e-13,0.0471337579617834,ExN_CA1,24hrvs1hr_PTZ,4.53532324381758e-18,0.547,0.621,Down,Sig,12.944636038474743,Rasgrf1
Dnm2,growth cone,CC,2.7332362378051196e-11,1.7770341025160399e-13,3.94784314909289,0.683075683932038,GO:0030426,6.47345424743317e-13,0.0471337579617834,ExN_CA1,24hrvs1hr_PTZ,7.09479818946797e-18,0.429,0.363,Up,Sig,12.75030423770262,Dnm2
Shank2,growth cone,CC,2.7332362378051196e-11,7.49624657467807e-13,3.94784314909289,0.404525732125162,GO:0030426,6.47345424743317e-13,0.0471337579617834,ExN_CA1,24hrvs1hr_PTZ,2.99287203045397e-17,0.675,0.645,Up,Sig,12.125156136599887,Shank2
L1cam,growth cone,CC,2.7332362378051196e-11,1.4757693764936298e-11,3.94784314909289,0.581763377776657,GO:0030426,6.47345424743317e-13,0.0471337579617834,ExN_CA1,24hrvs1hr_PTZ,5.89200054495e-16,0.668,0.576,Up,Sig,10.830981505888223,L1cam
Snca,growth cone,CC,2.7332362378051196e-11,1.11511033290436e-9,3.94784314909289,0.309040492588599,GO:0030426,6.47345424743317e-13,0.0471337579617834,ExN_CA1,24hrvs1hr_PTZ,4.45207143731527e-14,0.842,0.82,Up,Sig,8.952682159879569,Snca
Mapt,growth cone,CC,2.7332362378051196e-11,1.81574412104651e-8,3.94784314909289,0.303121160466972,GO:0030426,6.47345424743317e-13,0.0471337579617834,ExN_CA1,24hrvs1hr_PTZ,7.24934771049032e-13,0.86,0.849,Up,Sig,7.7409453533079375,Mapt
Dtnbp1,growth cone,CC,2.7332362378051196e-11,1.85588920166587e-8,3.94784314909289,0.563792257385414,GO:0030426,6.47345424743317e-13,0.0471337579617834,ExN_CA1,24hrvs1hr_PTZ,7.409626708451579e-13,0.459,0.394,Up,Sig,7.731447955133033,Dtnbp1
Dvl1,growth cone,CC,2.7332362378051196e-11,6.11120848194663e-8,3.94784314909289,0.687899996342434,GO:0030426,6.47345424743317e-13,0.0471337579617834,ExN_CA1,24hrvs1hr_PTZ,2.43989638757002e-12,0.466,0.405,Up,Sig,7.213872900208407,Dvl1
Calm3,growth cone,CC,2.7332362378051196e-11,7.09133568878379e-8,3.94784314909289,-0.711267280528493,GO:0030426,6.47345424743317e-13,0.0471337579617834,ExN_CA1,24hrvs1hr_PTZ,2.8312115977098197e-12,0.196,0.342,Down,Sig,7.149271955559641,Calm3
Hsp90ab1,growth cone,CC,2.7332362378051196e-11,4.1732070995271e-7,3.94784314909289,-0.354177368958311,GO:0030426,6.47345424743317e-13,0.0471337579617834,ExN_CA1,24hrvs1hr_PTZ,1.66615047691424e-11,0.587,0.733,Down,Sig,6.379530062460577,Hsp90ab1
Trpc5,growth cone,CC,2.7332362378051196e-11,4.33989140799029e-7,3.94784314909289,0.31575016363391,GO:0030426,6.47345424743317e-13,0.0471337579617834,ExN_CA1,24hrvs1hr_PTZ,1.73269908890897e-11,0.696,0.707,Up,Sig,6.362521137192701,Trpc5
Map1b,growth cone,CC,2.7332362378051196e-11,4.61441551349558e-7,3.94784314909289,0.231742277631954,GO:0030426,6.47345424743317e-13,0.0471337579617834,ExN_CA1,24hrvs1hr_PTZ,1.8423026763666598e-11,0.869,0.889,Up,Sig,6.335883301212123,Map1b
Dpysl3,growth cone,CC,2.7332362378051196e-11,1.67967808857155e-6,3.94784314909289,0.348072379885964,GO:0030426,6.47345424743317e-13,0.0471337579617834,ExN_CA1,24hrvs1hr_PTZ,6.70610487711723e-11,0.684,0.598,Up,Sig,5.774773943127102,Dpysl3
Nefl,growth cone,CC,2.7332362378051196e-11,2.80705847030124e-6,3.94784314909289,-0.567228683774799,GO:0030426,6.47345424743317e-13,0.0471337579617834,ExN_CA1,24hrvs1hr_PTZ,1.1207164412110201e-10,0.144,0.265,Down,Sig,5.551748541029717,Nefl
Ptbp2,growth cone,CC,2.7332362378051196e-11,6.61112006442483e-6,3.94784314909289,-0.337611950515659,GO:0030426,6.47345424743317e-13,0.0471337579617834,ExN_CA1,24hrvs1hr_PTZ,2.63948579248007e-10,0.8,0.897,Down,Sig,5.17972495555365,Ptbp2
Lrp1,growth cone,CC,2.7332362378051196e-11,1.12519979815447e-5,3.94784314909289,0.396232988796964,GO:0030426,6.47345424743317e-13,0.0471337579617834,ExN_CA1,24hrvs1hr_PTZ,4.49235356791023e-10,0.538,0.495,Up,Sig,4.948770354413349,Lrp1
Kif5c,growth cone,CC,2.7332362378051196e-11,1.13620908697661e-5,3.94784314909289,0.230116943589125,GO:0030426,6.47345424743317e-13,0.0471337579617834,ExN_CA1,24hrvs1hr_PTZ,4.53630808869968e-10,0.691,0.715,Up,Sig,4.944541741719544,Kif5c
Kif5a,growth cone,CC,2.7332362378051196e-11,1.15373323294068e-5,3.94784314909289,0.423951294909447,GO:0030426,6.47345424743317e-13,0.0471337579617834,ExN_CA1,24hrvs1hr_PTZ,4.60627313826279e-10,0.595,0.544,Up,Sig,4.937894597467009,Kif5a
Exoc4,growth cone,CC,2.7332362378051196e-11,1.4545174377406e-5,3.94784314909289,-0.322533591149348,GO:0030426,6.47345424743317e-13,0.0471337579617834,ExN_CA1,24hrvs1hr_PTZ,5.80715230462969e-10,0.842,0.929,Down,Sig,4.837281067769192,Exoc4
Rapgef4,growth cone,CC,2.7332362378051196e-11,2.2814005325483e-5,3.94784314909289,0.238833998588526,GO:0030426,6.47345424743317e-13,0.0471337579617834,ExN_CA1,24hrvs1hr_PTZ,9.10847819119374e-10,0.759,0.775,Up,Sig,4.641798461411195,Rapgef4
Calm1,growth cone,CC,2.7332362378051196e-11,2.31640183046354e-5,3.94784314909289,-0.382825293354107,GO:0030426,6.47345424743317e-13,0.0471337579617834,ExN_CA1,24hrvs1hr_PTZ,9.24822066700018e-10,0.595,0.74,Down,Sig,4.635186100551001,Calm1
Arpc5,growth cone,CC,2.7332362378051196e-11,1.208714444682e-4,3.94784314909289,-0.490823702833485,GO:0030426,6.47345424743317e-13,0.0471337579617834,ExN_CA1,24hrvs1hr_PTZ,4.82578530235962e-9,0.242,0.375,Down,Sig,3.9176762878462896,Arpc5
Calm2,growth cone,CC,2.7332362378051196e-11,4.7296251409903e-4,3.94784314909289,-0.275896653959163,GO:0030426,6.47345424743317e-13,0.0471337579617834,ExN_CA1,24hrvs1hr_PTZ,1.88830005229781e-8,0.79,0.882,Down,Sig,3.3251732790615067,Calm2
Tubb3,growth cone,CC,2.7332362378051196e-11,0.00144432825248306,3.94784314909289,-0.372434381116555,GO:0030426,6.47345424743317e-13,0.0471337579617834,ExN_CA1,24hrvs1hr_PTZ,5.76647204249235e-8,0.528,0.638,Down,Sig,2.840334093441428,Tubb3
Pafah1b1,growth cone,CC,2.7332362378051196e-11,0.00254728670471421,3.94784314909289,0.248190054765695,GO:0030426,6.47345424743317e-13,0.0471337579617834,ExN_CA1,24hrvs1hr_PTZ,1.01700271677814e-7,0.759,0.772,Up,Sig,2.593922171146386,Pafah1b1
Flna,growth cone,CC,2.7332362378051196e-11,0.00474146582031695,3.94784314909289,0.410428654695868,GO:0030426,6.47345424743317e-13,0.0471337579617834,ExN_CA1,24hrvs1hr_PTZ,1.89302743654607e-7,0.554,0.489,Up,Sig,2.324087375780948,Flna
Snap25,growth cone,CC,2.7332362378051196e-11,0.00537456496656852,3.94784314909289,-0.418420506943659,GO:0030426,6.47345424743317e-13,0.0471337579617834,ExN_CA1,24hrvs1hr_PTZ,2.14579189785943e-7,0.696,0.825,Down,Sig,2.2696566830895506,Snap25
Tnk2,growth cone,CC,2.7332362378051196e-11,0.00960554412787278,3.94784314909289,0.479612445463415,GO:0030426,6.47345424743317e-13,0.0471337579617834,ExN_CA1,24hrvs1hr_PTZ,3.83500783641665e-7,0.27,0.232,Up,Sig,2.017478028507726,Tnk2
Zfp804a,growth cone,CC,2.7332362378051196e-11,0.0109957384537795,3.94784314909289,-0.452103745542182,GO:0030426,6.47345424743317e-13,0.0471337579617834,ExN_CA1,24hrvs1hr_PTZ,4.39004210235936e-7,0.786,0.839,Down,Sig,1.9587755988968873,Zfp804a
Shtn1,growth cone,CC,2.7332362378051196e-11,0.0157716658465731,3.94784314909289,0.239603128587582,GO:0030426,6.47345424743317e-13,0.0471337579617834,ExN_CA1,24hrvs1hr_PTZ,6.29682830142258e-7,0.666,0.682,Up,Sig,1.80212243287492,Shtn1
Map3k12,growth cone,CC,2.7332362378051196e-11,0.0178155327164952,3.94784314909289,0.299445376226736,GO:0030426,6.47345424743317e-13,0.0471337579617834,ExN_CA1,24hrvs1hr_PTZ,7.11284094562031e-7,0.321,0.323,Up,Sig,1.7492011869320916,Map3k12
Lmtk2,growth cone,CC,2.7332362378051196e-11,0.0317663782956655,3.94784314909289,0.242292543148392,GO:0030426,6.47345424743317e-13,0.0471337579617834,ExN_CA1,24hrvs1hr_PTZ,1.26827078275504e-6,0.487,0.516,Up,Sig,1.4980322965315878,Lmtk2
Lrig2,growth cone,CC,2.7332362378051196e-11,0.0340816814503519,3.94784314909289,0.306520853670163,GO:0030426,6.47345424743317e-13,0.0471337579617834,ExN_CA1,24hrvs1hr_PTZ,1.36070912485934e-6,0.49,0.466,Up,Sig,1.4674789870686153,Lrig2
Dmd,cell leading edge,CC,4.7868038372564096e-11,2.60798844497016e-57,2.96081617170584,-0.793932033075899,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,1.04123785082851e-61,0.966,0.986,Down,Sig,56.58369433713368,Dmd
Cacna1d,cell leading edge,CC,4.7868038372564096e-11,3.1712764892524e-29,2.96081617170584,0.48717438311477,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,1.26613027079187e-33,0.93,0.901,Up,Sig,28.49876589215079,Cacna1d
Itga8,cell leading edge,CC,4.7868038372564096e-11,6.4104423695712695e-25,2.96081617170584,-0.971156739761959,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,2.55936534098745e-29,0.399,0.628,Down,Sig,24.19311199980493,Itga8
Rufy3,cell leading edge,CC,4.7868038372564096e-11,7.41969681206889e-24,2.96081617170584,0.66441635873697,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,2.96230958281187e-28,0.611,0.529,Up,Sig,23.12961384075004,Rufy3
Cfl1,cell leading edge,CC,4.7868038372564096e-11,9.01024227174925e-14,2.96081617170584,-0.77560459024202,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,3.59733392092835e-18,0.251,0.437,Down,Sig,13.045263531343995,Cfl1
Dnm2,cell leading edge,CC,4.7868038372564096e-11,1.7770341025160399e-13,2.96081617170584,0.683075683932038,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,7.09479818946797e-18,0.429,0.363,Up,Sig,12.75030423770262,Dnm2
Cntnap2,cell leading edge,CC,4.7868038372564096e-11,1.36669725098326e-12,2.96081617170584,-0.520471334209491,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,5.45653072616786e-17,0.989,0.989,Down,Sig,11.864327679133117,Cntnap2
Wwc1,cell leading edge,CC,4.7868038372564096e-11,8.58912061606576e-12,2.96081617170584,0.566381135498723,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,3.42920134789227e-16,0.488,0.416,Up,Sig,11.066051298466798,Wwc1
Acap2,cell leading edge,CC,4.7868038372564096e-11,1.1475339802637199e-11,2.96081617170584,-0.721399625333006,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,4.58152265845698e-16,0.585,0.695,Down,Sig,10.940234445466057,Acap2
Cacng8,cell leading edge,CC,4.7868038372564096e-11,6.657679570674129e-11,2.96081617170584,0.7321129941661,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,2.6580746479315402e-15,0.38,0.294,Up,Sig,10.176677110957192,Cacng8
Hpca,cell leading edge,CC,4.7868038372564096e-11,2.5589179706606703e-9,2.96081617170584,-1.19084951835721,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,1.02164649285769e-13,0.135,0.265,Down,Sig,8.591943635746428,Hpca
Ablim1,cell leading edge,CC,4.7868038372564096e-11,1.79970961278668e-8,2.96081617170584,0.456430903280147,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,7.18533003068904e-13,0.543,0.494,Up,Sig,7.7447975636401205,Ablim1
Mapt,cell leading edge,CC,4.7868038372564096e-11,1.81574412104651e-8,2.96081617170584,0.303121160466972,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,7.24934771049032e-13,0.86,0.849,Up,Sig,7.7409453533079375,Mapt
Actb,cell leading edge,CC,4.7868038372564096e-11,3.48879861592151e-8,2.96081617170584,-0.322271915339667,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,1.39290079287799e-12,0.629,0.767,Down,Sig,7.457324098628189,Actb
Rock1,cell leading edge,CC,4.7868038372564096e-11,4.75468263202754e-8,2.96081617170584,0.328947887828248,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,1.8983042408382398e-12,0.68,0.671,Up,Sig,7.32287846626791,Rock1
Atp2b1,cell leading edge,CC,4.7868038372564096e-11,6.32173913045511e-8,2.96081617170584,-0.244958144322979,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,2.5239506250070297e-12,0.992,0.995,Down,Sig,7.1991634294931774,Atp2b1
Cyth3,cell leading edge,CC,4.7868038372564096e-11,1.82124253524191e-7,2.96081617170584,0.512465774962464,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,7.271300096785699e-12,0.486,0.414,Up,Sig,6.739632215268565,Cyth3
Pacsin1,cell leading edge,CC,4.7868038372564096e-11,7.31209000125918e-7,2.96081617170584,0.340920476778793,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,2.91934762696498e-11,0.501,0.491,Up,Sig,6.135958471703974,Pacsin1
Arhgef2,cell leading edge,CC,4.7868038372564096e-11,9.80967847099721e-7,2.96081617170584,0.55816799442072,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,3.9165083526958095e-11,0.412,0.335,Up,Sig,6.008345227131785,Arhgef2
Rps3,cell leading edge,CC,4.7868038372564096e-11,1.1659153834898e-6,2.96081617170584,-0.734911286244165,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,4.6549103025903396e-11,0.156,0.282,Down,Sig,5.933332967430298,Rps3
Nme1,cell leading edge,CC,4.7868038372564096e-11,1.64825579185468e-6,2.96081617170584,-0.67381291127896,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,6.580651542518779e-11,0.154,0.279,Down,Sig,5.782975389501379,Nme1
Dpysl3,cell leading edge,CC,4.7868038372564096e-11,1.67967808857155e-6,2.96081617170584,0.348072379885964,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,6.70610487711723e-11,0.684,0.598,Up,Sig,5.774773943127102,Dpysl3
Ddx3x,cell leading edge,CC,4.7868038372564096e-11,3.93194645066312e-6,2.96081617170584,-0.74230255242098,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,1.56982730493198e-10,0.19,0.327,Down,Sig,5.405392405473646,Ddx3x
Pik3ca,cell leading edge,CC,4.7868038372564096e-11,5.15593532609318e-6,2.96081617170584,0.548252239689393,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,2.05850414264909e-10,0.265,0.233,Up,Sig,5.287692538893696,Pik3ca
Palm,cell leading edge,CC,4.7868038372564096e-11,1.24934010291084e-5,2.96081617170584,0.554956282179499,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,4.9879830035966e-10,0.349,0.307,Up,Sig,4.903319319263107,Palm
Exoc4,cell leading edge,CC,4.7868038372564096e-11,1.4545174377406e-5,2.96081617170584,-0.322533591149348,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,5.80715230462969e-10,0.842,0.929,Down,Sig,4.837281067769192,Exoc4
Eef1a1,cell leading edge,CC,4.7868038372564096e-11,2.40727387435616e-5,2.96081617170584,-0.305797315066878,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,9.61102676710247e-10,0.498,0.654,Down,Sig,4.618474497446048,Eef1a1
Gabra4,cell leading edge,CC,4.7868038372564096e-11,4.26205823845141e-5,2.96081617170584,-0.720064446375181,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,1.7016242418059702e-9,0.234,0.372,Down,Sig,4.370380620209504,Gabra4
Eps8,cell leading edge,CC,4.7868038372564096e-11,7.38871818772308e-5,2.96081617170584,0.491242464367603,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,2.9499413852849e-9,0.422,0.332,Up,Sig,4.131430897502784,Eps8
Arpc5,cell leading edge,CC,4.7868038372564096e-11,1.208714444682e-4,2.96081617170584,-0.490823702833485,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,4.82578530235962e-9,0.242,0.375,Down,Sig,3.9176762878462896,Arpc5
Rasa1,cell leading edge,CC,4.7868038372564096e-11,2.2596877734267e-4,2.96081617170584,0.282592806594684,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,9.0217901282658e-9,0.662,0.663,Up,Sig,3.6459515642355322,Rasa1
Macf1,cell leading edge,CC,4.7868038372564096e-11,2.4595444178176e-4,2.96081617170584,0.209370152822637,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,9.819716604054891e-9,0.94,0.944,Up,Sig,3.6091453299499867,Macf1
Frmd4b,cell leading edge,CC,4.7868038372564096e-11,3.0846360651105e-4,2.96081617170584,0.512197224537277,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,1.23153913247514e-8,0.425,0.38,Up,Sig,3.5107960680125285,Frmd4b
Ywhaz,cell leading edge,CC,4.7868038372564096e-11,8.5232315096403e-4,2.96081617170584,-0.402149361919059,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,3.40289516095353e-8,0.615,0.762,Down,Sig,3.0693957150076203,Ywhaz
Ptprj,cell leading edge,CC,4.7868038372564096e-11,0.00120859880825628,2.96081617170584,0.277065747145508,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,4.82532362461086e-8,0.613,0.618,Up,Sig,2.9177178383251734,Ptprj
Tubb3,cell leading edge,CC,4.7868038372564096e-11,0.00144432825248306,2.96081617170584,-0.372434381116555,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,5.76647204249235e-8,0.528,0.638,Down,Sig,2.840334093441428,Tubb3
Mkln1,cell leading edge,CC,4.7868038372564096e-11,0.00176862544413878,2.96081617170584,-0.460465836106158,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,7.06122667041473e-8,0.517,0.641,Down,Sig,2.752364131345322,Mkln1
Carmil3,cell leading edge,CC,4.7868038372564096e-11,0.00181632578149884,2.96081617170584,0.591097656246264,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,7.25166998642087e-8,0.457,0.392,Up,Sig,2.7408062525011108,Carmil3
Pafah1b1,cell leading edge,CC,4.7868038372564096e-11,0.00254728670471421,2.96081617170584,0.248190054765695,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,1.01700271677814e-7,0.759,0.772,Up,Sig,2.593922171146386,Pafah1b1
Srcin1,cell leading edge,CC,4.7868038372564096e-11,0.00298922734281209,2.96081617170584,0.394373369261586,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,1.19344725628302e-7,0.461,0.421,Up,Sig,2.5244410538552837,Srcin1
Gabra2,cell leading edge,CC,4.7868038372564096e-11,0.00304783372606527,2.96081617170584,-0.260366567483985,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,1.21684582028398e-7,0.869,0.932,Down,Sig,2.5160087295312734,Gabra2
Actr3,cell leading edge,CC,4.7868038372564096e-11,0.00471145483236843,2.96081617170584,-0.422151590626601,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,1.88104556728088e-7,0.388,0.533,Down,Sig,2.3268449680069576,Actr3
Snap25,cell leading edge,CC,4.7868038372564096e-11,0.00537456496656852,2.96081617170584,-0.418420506943659,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,2.14579189785943e-7,0.696,0.825,Down,Sig,2.2696566830895506,Snap25
Prkcz,cell leading edge,CC,4.7868038372564096e-11,0.0054763336183843,2.96081617170584,0.364892225391576,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,2.18642297216605e-7,0.421,0.403,Up,Sig,2.261510102501166,Prkcz
Gbf1,cell leading edge,CC,4.7868038372564096e-11,0.00606224845519338,2.96081617170584,0.247074394370788,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,2.42034912572099e-7,0.488,0.513,Up,Sig,2.2173662684784077,Gbf1
Arf1,cell leading edge,CC,4.7868038372564096e-11,0.0149706672120334,2.96081617170584,-0.457618116286543,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,5.97703006828499e-7,0.16,0.259,Down,Sig,1.824758843608376,Arf1
Capzb,cell leading edge,CC,4.7868038372564096e-11,0.0153945619601717,2.96081617170584,-0.665138789982061,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,6.14626979685061e-7,0.176,0.285,Down,Sig,1.812632664083732,Capzb
Shtn1,cell leading edge,CC,4.7868038372564096e-11,0.0157716658465731,2.96081617170584,0.239603128587582,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,6.29682830142258e-7,0.666,0.682,Up,Sig,1.80212243287492,Shtn1
Mcf2l,cell leading edge,CC,4.7868038372564096e-11,0.0163733144504914,2.96081617170584,0.339996332276507,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,6.53703615223035e-7,0.53,0.513,Up,Sig,1.785863397444783,Mcf2l
Flot1,cell leading edge,CC,4.7868038372564096e-11,0.0181387914174661,2.96081617170584,0.653292276663637,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,7.24190179161819e-7,0.254,0.192,Up,Sig,1.741391653230242,Flot1
Pabpc1,cell leading edge,CC,4.7868038372564096e-11,0.0248845445146412,2.96081617170584,0.52589230447108,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,9.93513974313937e-7,0.434,0.379,Up,Sig,1.604070304149948,Pabpc1
Actn1,cell leading edge,CC,4.7868038372564096e-11,0.0252333949812842,2.96081617170584,0.417996425639207,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,1.0074418086511e-6,0.381,0.38,Up,Sig,1.5980243141892525,Actn1
Dctn1,cell leading edge,CC,4.7868038372564096e-11,0.0315695152809232,2.96081617170584,0.48889405288315,GO:0031252,1.25968522033063e-12,0.067515923566879,ExN_CA1,24hrvs1hr_PTZ,1.26041103848458e-6,0.399,0.367,Up,Sig,1.5007320862242355,Dctn1
Tuba1a,myelin sheath,CC,2.49118819483476e-22,4.35396270845569e-59,10.2947162828947,-1.82735052284722,GO:0043209,9.354263972699679e-25,0.111842105263158,ExN_CA1,24hrvs1hr_SAL,1.73831704733329e-63,0.871,0.904,Down,Sig,58.361115294996644,Tuba1a
Ubb,myelin sheath,CC,2.49118819483476e-22,3.97815984645052e-49,10.2947162828947,-2.68175873151195,GO:0043209,9.354263972699679e-25,0.111842105263158,ExN_CA1,24hrvs1hr_SAL,1.58827797598535e-53,0.191,0.479,Down,Sig,48.40031777047335,Ubb
Actg1,myelin sheath,CC,2.49118819483476e-22,1.1857530627331399e-42,10.2947162828947,-1.76734248222931,GO:0043209,9.354263972699679e-25,0.111842105263158,ExN_CA1,24hrvs1hr_SAL,4.73411212014669e-47,0.493,0.654,Down,Sig,41.926005744916544,Actg1
Gapdh,myelin sheath,CC,2.49118819483476e-22,1.74477294963378e-40,10.2947162828947,-2.36754585476124,GO:0043209,9.354263972699679e-25,0.111842105263158,ExN_CA1,24hrvs1hr_SAL,6.96599572656916e-45,0.228,0.47,Down,Sig,39.75826108053106,Gapdh
Actb,myelin sheath,CC,2.49118819483476e-22,8.422473213485559e-40,10.2947162828947,-1.68289181505393,GO:0043209,9.354263972699679e-25,0.111842105263158,ExN_CA1,24hrvs1hr_SAL,3.3626674705495895e-44,0.644,0.742,Down,Sig,39.07456036155835,Actb
